order_id,product_id,customer_id,order_date,shipping_date,quantity,price,discount_amount,tax_amount,shipping_cost,order_total,free_shipping,fulfillment_status,refund_amount,payment_method,shipping_method,carrier,sales_channel,coupon_code,ship_to_city,ship_to_state,ship_to_zip,ship_to_country
88703076,191421,7125824,2025-02-05 20:32:17,2025-02-05 20:32:17,2,24.33,0.0,3.89,11.75,64.3,False,Shipped,0.0,Apple Pay,Two-Day,DHL,Marketplace,,South Scottport,TX,08143,USA
88632791,688211,6105470,2025-02-06 02:58:42,2025-02-06 02:58:42,3,59.52,0.0,14.28,0.0,192.84,True,Delivered,0.0,Apple Pay,Standard,UPS,Online Store,,Kaylafurt,AL,42202,USA
18591462,191421,2718874,2025-02-06 05:32:28,2025-02-09 05:32:28,2,20.8,0.0,2.91,5.59,50.1,False,Delivered,0.0,Google Pay,Standard,UPS,Retail Store,,New Dianaland,TX,49606,USA
41771258,191421,1675779,2025-02-06 06:13:52,2025-02-11 06:13:52,17,21.58,55.03,15.59,0.0,327.42,True,Shipped,0.0,PayPal,Two-Day,USPS,Marketplace,,West Angelaport,WA,08240,USA
30471071,267418,3679733,2025-02-06 09:07:38,2025-02-08 09:07:38,1,61.8,0.0,4.33,6.52,72.65,False,In Transit,0.0,Gift Card,Standard,DHL,Marketplace,,West Daniel,OK,74385,USA
40588726,191421,4445076,2025-02-06 11:28:25,2025-02-10 11:28:25,16,25.18,20.14,26.79,0.0,409.53,True,Shipped,0.0,Gift Card,Two-Day,UPS,Online Store,,Lake Anthonystad,RI,18468,USA
75735282,191421,8370538,2025-02-06 14:57:46,2025-02-10 14:57:46,2,22.36,0.0,3.58,5.59,53.89,False,Delivered,0.0,Google Pay,Standard,UPS,Online Store,,Maryburgh,IA,36334,USA
60490867,453597,1786987,2025-02-06 18:29:19,2025-02-07 18:29:19,2,48.93,0.0,6.85,0.0,104.71,True,Returned,78.4,PayPal,Expedited,FedEx,Online Store,,East Brenda,FL,21630,USA
15604773,527023,5883188,2025-02-06 18:43:49,2025-02-12 18:43:49,1,288.03,0.0,20.16,0.0,308.19,True,Delivered,0.0,Gift Card,Standard,USPS,Online Store,,Bassmouth,NJ,11717,USA
61800797,979234,1522068,2025-02-06 20:44:44,2025-02-09 20:44:44,1,438.79,21.94,33.35,0.0,450.2,True,Shipped,0.0,Apple Pay,Standard,FedEx,Online Store,SPRING15,Port Jeffrey,HI,14163,USA
81497539,993477,7017493,2025-02-06 20:45:17,2025-02-08 20:45:17,2,86.84,26.05,7.38,0.0,155.01,True,Delivered,0.0,Google Pay,Two-Day,FedEx,Marketplace,WELCOME10,Lake Michael,MN,01527,USA
12378501,191421,5167683,2025-02-06 20:51:59,2025-02-12 20:51:59,2,23.51,0.0,2.35,17.9,67.27,False,Delivered,0.0,Apple Pay,Overnight,DHL,Wholesale,,Port Nicholas,CA,97722,USA
44563039,191421,4418739,2025-02-06 21:41:10,2025-02-11 21:41:10,3,24.43,10.99,4.36,6.39,73.05,False,Shipped,0.0,PayPal,Standard,UPS,Marketplace,SPRING15,New Brendafort,NV,54197,USA
93371917,979234,9397791,2025-02-07 05:20:49,2025-02-09 05:20:49,5,393.33,0.0,181.92,0.0,2148.57,True,Shipped,0.0,Google Pay,Overnight,UPS,Marketplace,,Christyfurt,PA,56160,USA
43673619,979234,1911472,2025-02-07 09:41:09,2025-02-09 09:41:09,22,429.51,0.0,755.94,0.0,10205.16,True,Shipped,0.0,Gift Card,Standard,UPS,Online Store,,East Laurahaven,PA,92877,USA
40737107,191421,8336971,2025-02-07 13:18:04,2025-02-12 13:18:04,1,21.62,0.0,1.51,10.07,33.2,False,Shipped,0.0,Apple Pay,Two-Day,USPS,Online Store,,Lake Debraland,NV,07724,USA
52759429,453597,3990396,2025-02-07 13:29:30,2025-02-08 13:29:30,1,53.07,0.0,2.65,10.98,66.7,False,Delivered,0.0,Apple Pay,Two-Day,DHL,Marketplace,,Malloryport,NC,95723,USA
85362588,191421,3036733,2025-02-07 14:39:38,2025-02-08 14:39:38,2,23.61,2.36,2.24,5.59,52.69,False,Shipped,0.0,Credit Card,Standard,USPS,Marketplace,VIP20,Christopherborough,NE,27890,USA
84927715,688211,1378262,2025-02-08 08:00:37,2025-02-10 08:00:37,1,65.31,0.0,4.57,15.51,85.39,False,Delivered,0.0,PayPal,Overnight,DHL,Online Store,,South Emilyside,MA,20031,USA
74343093,241618,9155739,2025-02-08 08:03:37,2025-02-11 08:03:37,2,37.74,0.0,5.28,13.94,94.7,False,Delivered,0.0,Apple Pay,Expedited,DHL,Marketplace,,West Brandonbury,WV,34706,USA
92431549,688211,5269728,2025-02-08 08:32:41,2025-02-12 08:32:41,4,60.68,24.27,15.29,0.0,233.74,True,Delivered,0.0,Gift Card,Expedited,UPS,Retail Store,BULK5,New Richard,AK,54618,USA
36878448,191421,7642419,2025-02-08 12:45:39,2025-02-09 12:45:39,2,22.51,0.0,3.6,17.9,66.52,False,Delivered,0.0,Credit Card,Overnight,USPS,Wholesale,,Lake Christopherfort,ME,54439,USA
90562548,453597,4720100,2025-02-08 15:34:18,2025-02-14 15:34:18,3,56.87,0.0,13.65,0.0,184.26,True,Delivered,0.0,Gift Card,Expedited,FedEx,Online Store,,East Connor,RI,26471,USA
60163057,979234,9811668,2025-02-08 17:57:06,2025-02-13 17:57:06,5,401.13,100.28,152.43,0.0,2057.8,True,Return Requested,1208.79,Credit Card,Two-Day,DHL,Online Store,VIP20,Sandraburgh,AZ,54248,USA
58808909,979234,9409706,2025-02-09 01:35:20,2025-02-09 01:35:20,2,462.59,185.04,51.81,0.0,791.95,True,Shipped,0.0,Credit Card,Two-Day,UPS,Retail Store,,North Amanda,NJ,13823,USA
60871383,906309,5738674,2025-02-09 02:25:43,2025-02-14 02:25:43,1,106.9,0.0,5.35,0.0,112.25,True,Delivered,0.0,Gift Card,Standard,FedEx,Marketplace,,Lake Joseph,DE,98015,USA
62274607,191421,7983658,2025-02-09 05:53:24,2025-02-16 05:53:24,1,23.88,0.0,1.67,0.0,25.55,True,Processing,0.0,PayPal,Expedited,FedEx,Online Store,,Port Deborah,HI,13492,USA
75843249,993477,8739910,2025-02-09 06:24:09,2025-02-13 06:24:09,2,89.59,0.0,12.54,0.0,191.72,True,Shipped,0.0,Apple Pay,Two-Day,DHL,Online Store,,Diazfurt,DE,84002,USA
49470271,154907,1309406,2025-02-09 09:25:55,2025-02-16 09:25:55,2,56.51,0.0,7.91,0.0,120.93,True,Processing,0.0,Google Pay,Expedited,UPS,Online Store,,West Hailey,CT,72258,USA
87769763,979234,1878529,2025-02-09 13:43:56,2025-02-14 13:43:56,3,404.44,0.0,97.07,0.0,1310.39,True,Shipped,0.0,Google Pay,Standard,USPS,Online Store,,Port Bryan,LA,31702,USA
25469950,191421,2783262,2025-02-09 18:29:38,2025-02-12 18:29:38,1,21.28,2.13,1.34,15.35,35.84,False,Delivered,0.0,Google Pay,Overnight,UPS,Online Store,SPRING15,Lunamouth,WI,10433,USA
74083766,191421,3564811,2025-02-10 02:06:23,2025-02-16 02:06:23,2,25.21,2.52,3.35,11.75,63.0,False,In Transit,0.0,Apple Pay,Two-Day,DHL,Marketplace,,Lake Stephen,NE,77673,USA
36119899,993477,9146424,2025-02-10 04:56:49,2025-02-11 04:56:49,18,76.05,0.0,109.51,0.0,1478.41,True,Delivered,0.0,Apple Pay,Expedited,DHL,Marketplace,,Petersonmouth,PA,86134,USA
68921163,191421,8366961,2025-02-10 10:57:49,2025-02-14 10:57:49,2,24.99,0.0,3.5,11.75,65.23,False,Delivered,0.0,Credit Card,Two-Day,USPS,Retail Store,,Brownport,NC,40486,USA
47329613,191421,4334059,2025-02-10 20:27:50,2025-02-13 20:27:50,1,23.74,0.0,1.9,0.0,25.64,True,Returned,16.89,Credit Card,Standard,DHL,Online Store,,Lambertport,VA,34022,USA
94573010,267418,2937877,2025-02-10 21:42:58,2025-02-11 21:42:58,2,67.31,6.73,10.23,0.0,138.12,True,Delivered,0.0,Google Pay,Expedited,FedEx,Online Store,WELCOME10,Lake Lanceport,DE,01104,USA
90080360,191421,8524534,2025-02-10 21:44:04,2025-02-12 21:44:04,2,24.01,2.4,3.65,5.59,54.86,False,Delivered,0.0,Google Pay,Standard,DHL,Retail Store,WELCOME10,South Jaredchester,NE,99686,USA
76342475,191421,1878917,2025-02-10 23:51:13,2025-02-16 23:51:13,5,25.63,0.0,8.97,0.0,137.12,True,Shipped,0.0,Credit Card,Standard,FedEx,Marketplace,,Lake Michaelview,NE,19801,USA
36993300,979234,3046894,2025-02-11 01:42:31,2025-02-15 01:42:31,2,385.48,0.0,53.97,0.0,824.93,True,Delivered,0.0,Google Pay,Expedited,DHL,Marketplace,,East Jimmy,ND,54148,USA
43856550,993477,2447984,2025-02-11 04:58:05,2025-02-13 04:58:05,1,85.69,8.57,5.4,14.45,96.97,False,Return Requested,63.81,Credit Card,Overnight,USPS,Online Store,SPRING15,North Tinaborough,VA,45634,USA
39048223,191421,3654247,2025-02-11 06:46:53,2025-02-11 06:46:53,3,23.22,0.0,5.57,20.46,95.69,False,Shipped,0.0,Gift Card,Overnight,USPS,Online Store,,Lake Danielberg,OK,88886,USA
42274368,267418,7513877,2025-02-11 10:26:36,2025-02-15 10:26:36,4,64.74,0.0,18.13,0.0,277.09,True,Delivered,0.0,Gift Card,Standard,UPS,Retail Store,,Graystad,WV,73350,USA
41077337,979234,3205058,2025-02-11 14:28:59,2025-02-12 14:28:59,1,475.95,0.0,23.8,0.0,499.75,True,Delivered,0.0,Credit Card,Expedited,FedEx,Online Store,,Sarahport,AL,72503,USA
82727167,688211,8719270,2025-02-11 14:29:32,2025-02-14 14:29:32,2,60.08,12.02,5.41,0.0,113.55,True,Shipped,0.0,Credit Card,Overnight,UPS,Marketplace,VIP20,South Donna,CT,70035,USA
81515086,191421,4035114,2025-02-11 17:38:02,2025-02-14 17:38:02,1,21.35,0.0,1.71,10.07,33.13,False,Shipped,0.0,Apple Pay,Two-Day,UPS,Retail Store,,Farleyport,ID,21426,USA
42221977,191421,9693945,2025-02-12 01:35:26,2025-02-15 01:35:26,2,23.72,0.0,3.32,8.67,59.43,False,Shipped,0.0,Credit Card,Expedited,FedEx,Online Store,,Bryantown,FL,18955,USA
76399160,191421,4880608,2025-02-12 05:57:49,2025-02-14 05:57:49,4,20.72,0.0,4.14,23.01,110.03,False,Returned,89.11,Apple Pay,Overnight,USPS,Marketplace,,Port Tammy,ND,63922,USA
22291881,993477,8245623,2025-02-12 06:40:31,2025-02-12 06:40:31,1,77.58,0.0,5.43,7.0,90.01,False,Processing,0.0,Google Pay,Expedited,DHL,Online Store,,North Deniseberg,ND,13511,USA
89428514,154907,3280671,2025-02-12 07:21:09,2025-02-15 07:21:09,1,62.37,0.0,4.99,0.0,67.36,True,Shipped,0.0,PayPal,Two-Day,DHL,Marketplace,,Chelseaborough,CA,25092,USA
99485368,154907,6532947,2025-02-12 07:55:58,2025-02-12 07:55:58,1,60.75,0.0,4.86,13.93,79.54,False,Shipped,0.0,Apple Pay,Overnight,DHL,Marketplace,,Wongfurt,ME,25632,USA
45350790,379501,4960592,2025-02-12 12:15:24,2025-02-12 12:15:24,1,245.3,36.8,14.6,0.0,223.1,True,Delivered,0.0,Credit Card,Overnight,DHL,Wholesale,SPRING15,Nicholsmouth,ID,44889,USA
55776825,191421,8814655,2025-02-12 14:15:31,2025-02-13 14:15:31,2,23.82,0.0,2.38,11.75,61.77,False,Delivered,0.0,Credit Card,Two-Day,UPS,Online Store,,South April,ME,35690,USA
89523071,154907,6472610,2025-02-12 14:50:19,2025-02-14 14:50:19,22,52.94,58.23,88.52,0.0,1194.97,True,Processing,0.0,Google Pay,Overnight,FedEx,Online Store,WELCOME10,South Davidview,LA,35055,USA
55918536,979234,7642419,2025-02-12 21:52:36,2025-02-14 21:52:36,4,388.84,0.0,77.77,0.0,1633.13,True,Delivered,0.0,Credit Card,Expedited,FedEx,Online Store,,New Timothyfort,SC,74127,USA
69832292,688211,3069291,2025-02-12 21:52:50,2025-02-14 21:52:50,2,59.72,11.94,8.6,0.0,116.1,True,Shipped,0.0,Credit Card,Expedited,DHL,Marketplace,SPRING15,East Jeffland,MN,40272,USA
59582126,453597,3564811,2025-02-13 00:10:42,2025-02-14 00:10:42,1,49.47,0.0,2.47,8.1,60.04,False,Shipped,0.0,Google Pay,Expedited,FedEx,Retail Store,,Matthewchester,VT,28380,USA
85688631,191421,9378778,2025-02-13 02:36:46,2025-02-14 02:36:46,2,25.81,0.0,4.13,17.9,73.65,False,Delivered,0.0,Gift Card,Overnight,FedEx,Online Store,,West Kellymouth,NH,72186,USA
23773471,453597,8711726,2025-02-13 05:52:28,2025-02-17 05:52:28,2,53.17,0.0,8.51,0.0,114.85,True,Shipped,0.0,Apple Pay,Standard,FedEx,Online Store,,Port Markhaven,SC,35162,USA
29280872,453597,1925190,2025-02-13 06:12:22,2025-02-14 06:12:22,2,59.75,17.93,7.11,0.0,108.68,True,Shipped,0.0,Gift Card,Standard,DHL,Online Store,BULK5,North Anthony,ID,82094,USA
50575539,191421,5148397,2025-02-13 07:00:09,2025-02-16 07:00:09,2,24.15,0.0,4.47,8.67,61.44,False,Returned,25.78,Credit Card,Expedited,FedEx,Online Store,,East Renee,AR,98419,USA
35616744,191421,6756593,2025-02-13 11:49:03,2025-02-17 11:49:03,2,23.01,0.0,2.3,11.75,60.07,False,Processing,0.0,Apple Pay,Two-Day,UPS,Marketplace,,Gonzalezmouth,CT,83228,USA
38195765,154907,4875187,2025-02-13 14:06:15,2025-02-20 14:06:15,1,62.47,6.25,4.5,6.75,67.47,False,In Transit,0.0,Gift Card,Expedited,UPS,Marketplace,WELCOME10,Andrewchester,WI,92853,USA
93191864,993477,8730295,2025-02-13 17:04:22,2025-02-14 17:04:22,1,91.4,0.0,4.57,0.0,95.97,True,Shipped,0.0,Credit Card,Two-Day,USPS,Retail Store,,South Susanmouth,NJ,45540,USA
82278080,191421,7178212,2025-02-13 18:51:55,2025-02-14 18:51:55,2,25.62,0.0,3.59,11.75,66.58,False,Shipped,0.0,Credit Card,Two-Day,UPS,Online Store,,Port Geraldberg,OK,86481,USA
30216968,688211,6466705,2025-02-13 21:02:28,2025-02-19 21:02:28,2,62.3,0.0,6.23,0.0,130.83,True,Shipped,0.0,PayPal,Standard,UPS,Retail Store,,Patriciamouth,OR,68523,USA
40478136,979234,5091139,2025-02-14 03:43:20,2025-02-17 03:43:20,2,428.81,85.76,54.03,0.0,825.89,True,Processing,0.0,PayPal,Expedited,USPS,Marketplace,SPRING15,Port Daniel,NC,38159,USA
55449375,993477,2928789,2025-02-14 05:43:11,2025-02-14 05:43:11,2,74.2,7.42,7.05,0.0,148.03,True,Delivered,0.0,Gift Card,Overnight,USPS,Wholesale,SPRING15,Rossberg,CT,55678,USA
50739015,191421,7581403,2025-02-14 13:06:24,2025-02-14 13:06:24,4,26.13,0.0,7.32,0.0,111.84,True,Delivered,0.0,Apple Pay,Two-Day,UPS,Online Store,,East Saraland,ME,40827,USA
73106839,527023,9881328,2025-02-14 19:27:18,2025-02-18 19:27:18,1,294.17,14.71,22.36,0.0,301.82,True,Processing,0.0,Apple Pay,Expedited,DHL,Online Store,BULK5,Obrienchester,MI,10689,USA
33677121,191421,3560687,2025-02-15 07:59:35,2025-02-20 07:59:35,2,22.89,0.0,3.2,0.0,48.98,True,Delivered,0.0,PayPal,Expedited,UPS,Online Store,,East Timothy,FL,51923,USA
75591935,191421,1911472,2025-02-15 08:11:32,2025-02-19 08:11:32,5,21.76,0.0,7.62,0.0,116.42,True,Delivered,0.0,Credit Card,Standard,UPS,Online Store,,Port Michael,CA,86124,USA
49332890,979234,7058424,2025-02-15 10:27:04,2025-02-19 10:27:04,2,389.69,0.0,54.56,0.0,833.94,True,Processing,0.0,Gift Card,Overnight,FedEx,Online Store,,New Colleen,NC,62602,USA
17775470,154907,4254075,2025-02-15 11:27:15,2025-02-16 11:27:15,1,53.97,0.0,3.78,6.75,64.5,False,Delivered,0.0,Gift Card,Expedited,UPS,Online Store,,Port Jennifer,FL,86424,USA
91341731,191421,3087450,2025-02-15 12:42:35,2025-02-21 12:42:35,1,22.14,0.0,1.77,15.35,39.26,False,Shipped,0.0,Google Pay,Overnight,USPS,Online Store,,New Brooke,KY,80147,USA
29381625,688211,3990396,2025-02-15 16:11:35,2025-02-17 16:11:35,9,61.25,27.56,26.18,0.0,549.87,True,Shipped,0.0,PayPal,Expedited,USPS,Wholesale,VIP20,Port Laurenburgh,ME,23188,USA
52023993,993477,2047606,2025-02-15 17:46:02,2025-02-16 17:46:02,3,86.02,38.71,15.35,0.0,234.7,True,Delivered,0.0,Gift Card,Standard,FedEx,Marketplace,SPRING15,Jamesland,WY,44531,USA
78889823,993477,3788347,2025-02-15 19:13:18,2025-02-18 19:13:18,2,81.55,8.15,7.75,0.0,162.7,True,In Transit,0.0,Apple Pay,Overnight,USPS,Online Store,VIP20,West Matthewchester,WA,76832,USA
56073826,191421,4325928,2025-02-15 23:00:38,2025-02-20 23:00:38,1,21.81,0.0,1.09,10.07,32.97,False,Shipped,0.0,Apple Pay,Two-Day,UPS,Online Store,,Nicholasport,MN,80901,USA
86581753,688211,3237108,2025-02-16 01:40:14,2025-02-21 01:40:14,2,52.26,15.68,7.11,0.0,95.95,True,Cancelled,30.47,Apple Pay,Expedited,FedEx,Online Store,SPRING15,Davisfurt,MA,10582,USA
86031607,979234,8451529,2025-02-16 05:32:52,2025-02-18 05:32:52,4,435.67,87.13,115.89,0.0,1771.44,True,Delivered,0.0,PayPal,Overnight,USPS,Retail Store,VIP20,South Tiffanyport,WI,85252,USA
89435770,191421,5931735,2025-02-16 06:57:11,2025-02-21 06:57:11,5,21.44,0.0,7.5,0.0,114.7,True,Delivered,0.0,Gift Card,Overnight,FedEx,Retail Store,,Lake Kenneth,IA,10429,USA
80748135,191421,7772134,2025-02-16 10:23:56,2025-02-18 10:23:56,1,24.54,0.0,1.23,4.8,30.57,False,Processing,0.0,Gift Card,Standard,UPS,Online Store,,Port Stacy,IA,76680,USA
33846481,191421,5775989,2025-02-16 11:26:55,2025-02-16 11:26:55,7,23.05,16.14,11.62,0.0,156.83,True,Delivered,0.0,Gift Card,Standard,USPS,Online Store,SPRING15,Port John,OK,02958,USA
52023156,191421,1129303,2025-02-16 12:28:24,2025-02-22 12:28:24,1,25.06,0.0,1.25,0.0,26.31,True,Processing,0.0,Apple Pay,Overnight,UPS,Online Store,,Masseytown,RI,04699,USA
72359050,191421,2199457,2025-02-16 13:33:07,2025-02-18 13:33:07,1,22.25,0.0,1.78,0.0,24.03,True,Shipped,0.0,Apple Pay,Overnight,USPS,Online Store,,Reevesfort,NY,88690,USA
69466558,191421,9935550,2025-02-16 14:39:30,2025-02-19 14:39:30,4,22.11,8.84,3.98,23.01,106.59,False,Delivered,0.0,Credit Card,Overnight,UPS,Marketplace,SPRING15,North Sarahberg,CO,62477,USA
54801516,191421,1346976,2025-02-16 16:25:16,2025-02-16 16:25:16,2,22.01,4.4,1.98,8.67,50.27,False,Delivered,0.0,Credit Card,Expedited,UPS,Online Store,VIP20,Nguyenstad,MD,65392,USA
39967390,191421,9544763,2025-02-16 17:08:46,2025-02-18 17:08:46,1,23.77,1.19,1.58,10.07,34.23,False,Shipped,0.0,Credit Card,Two-Day,DHL,Online Store,BULK5,Port Marcuschester,OR,57496,USA
48158197,191421,3411048,2025-02-16 20:44:30,2025-02-21 20:44:30,1,21.85,0.0,1.75,4.8,28.4,False,Shipped,0.0,Credit Card,Standard,FedEx,Marketplace,,South Shawnberg,MT,34638,USA
29181338,191421,5462967,2025-02-16 21:09:33,2025-02-21 21:09:33,3,20.83,0.0,5.0,0.0,67.49,True,In Transit,0.0,Credit Card,Standard,USPS,Marketplace,,Theresaside,AZ,53098,USA
38556633,979234,9043008,2025-02-17 00:39:05,2025-02-18 00:39:05,5,398.5,298.88,135.49,0.0,1829.11,True,In Transit,0.0,Apple Pay,Standard,UPS,Online Store,BULK5,Stacyfurt,MA,56835,USA
89604979,688211,9972433,2025-02-17 00:52:52,2025-02-23 00:52:52,4,54.37,0.0,17.4,0.0,234.88,True,Processing,0.0,Gift Card,Two-Day,DHL,Marketplace,,Port Paul,NJ,45114,USA
12035817,191421,5500098,2025-02-17 03:36:13,2025-02-21 03:36:13,3,23.67,0.0,4.97,20.46,96.44,False,Shipped,0.0,PayPal,Overnight,USPS,Online Store,,Jamesshire,TX,69339,USA
82227375,191421,4329439,2025-02-17 05:08:20,2025-02-19 05:08:20,2,23.6,0.0,3.78,0.0,50.98,True,Delivered,0.0,Google Pay,Overnight,UPS,Online Store,,East William,NY,92136,USA
50807377,689633,2718874,2025-02-17 07:26:20,2025-02-19 07:26:20,4,22.64,0.0,6.34,0.0,96.9,True,Processing,0.0,Apple Pay,Two-Day,FedEx,Online Store,,Walkerfurt,IN,60253,USA
93779226,979234,3990396,2025-02-17 08:06:43,2025-02-17 08:06:43,2,429.13,0.0,60.08,0.0,918.34,True,Delivered,0.0,Credit Card,Overnight,DHL,Marketplace,,Lake Catherine,AL,27265,USA
23127640,688211,6976643,2025-02-17 10:56:55,2025-02-18 10:56:55,2,59.07,0.0,5.91,0.0,124.05,True,Shipped,0.0,PayPal,Expedited,DHL,Marketplace,,Port Beverlyside,TX,02980,USA
64259682,979234,7448100,2025-02-17 12:15:54,2025-02-22 12:15:54,5,466.57,0.0,215.79,0.0,2548.64,True,Processing,0.0,Credit Card,Expedited,UPS,Online Store,,Christopherport,NY,70417,USA
74038394,979234,5970399,2025-02-17 15:19:03,2025-02-23 15:19:03,2,408.28,40.83,62.06,0.0,837.79,True,Shipped,0.0,Google Pay,Standard,FedEx,Online Store,,Kennethfort,IN,84783,USA
77194263,979234,1183813,2025-02-17 15:22:34,2025-02-19 15:22:34,1,448.28,0.0,31.38,0.0,479.66,True,Delivered,0.0,Gift Card,Expedited,FedEx,Online Store,,South Shaunport,IL,98017,USA
93365020,191421,4874835,2025-02-17 17:56:35,2025-02-17 17:56:35,2,22.28,0.0,2.23,0.0,46.79,True,Returned,24.57,Gift Card,Standard,DHL,Online Store,,Lake Patricia,NJ,53437,USA
46736527,527023,7265865,2025-02-17 21:12:39,2025-02-19 21:12:39,2,261.05,52.21,43.46,0.0,513.35,True,Shipped,0.0,Apple Pay,Overnight,UPS,Online Store,WELCOME10,Erikshire,NH,54704,USA
61010869,191421,1937721,2025-02-17 22:34:18,2025-02-18 22:34:18,3,21.36,0.0,4.49,20.46,89.03,False,Delivered,0.0,Credit Card,Overnight,UPS,Marketplace,,Adamfurt,IL,75476,USA
39723324,527023,7013173,2025-02-18 01:53:29,2025-02-23 01:53:29,2,250.18,0.0,35.03,0.0,535.39,True,Shipped,0.0,Credit Card,Standard,USPS,Retail Store,,North Joshuafort,MS,15431,USA
41791520,154907,2654427,2025-02-18 02:41:28,2025-02-18 02:41:28,5,57.16,0.0,26.44,0.0,312.24,True,Delivered,0.0,Apple Pay,Overnight,UPS,Online Store,,Marcusport,SD,49226,USA
75211124,154907,2466072,2025-02-18 10:55:37,2025-02-20 10:55:37,2,59.34,0.0,9.49,0.0,128.17,True,Shipped,0.0,PayPal,Standard,USPS,Online Store,,West Andrea,FL,47737,USA
96717027,979234,6723450,2025-02-18 10:58:32,2025-02-19 10:58:32,1,444.98,0.0,31.15,0.0,476.13,True,Shipped,0.0,Gift Card,Two-Day,UPS,Online Store,,Jonathanbury,KS,90149,USA
26225816,688211,3328059,2025-02-18 12:08:37,2025-02-21 12:08:37,1,54.71,0.0,4.38,7.51,66.6,False,Shipped,0.0,Credit Card,Expedited,DHL,Marketplace,,South Melaniefort,DC,33735,USA
79210460,267418,8068284,2025-02-18 14:39:26,2025-02-20 14:39:26,2,54.22,5.42,5.15,0.0,108.17,True,Delivered,0.0,Credit Card,Expedited,UPS,Online Store,,Bryantfurt,WI,25680,USA
63459548,497540,5740368,2025-02-18 15:46:32,2025-02-20 15:46:32,4,133.89,0.0,26.78,0.0,562.34,True,Shipped,0.0,Credit Card,Expedited,FedEx,Online Store,,East Kimberlyberg,MO,56110,USA
19453066,453597,2195935,2025-02-18 17:11:05,2025-02-18 17:11:05,6,52.49,0.0,25.2,0.0,340.14,True,Delivered,0.0,Credit Card,Overnight,FedEx,Online Store,,East John,UT,28000,USA
72194192,527023,5500484,2025-02-19 00:22:01,2025-02-22 00:22:01,2,270.51,0.0,37.87,0.0,578.89,True,Delivered,0.0,Apple Pay,Expedited,USPS,Retail Store,,New Mary,AL,87020,USA
40563688,267418,4176945,2025-02-19 14:32:08,2025-02-21 14:32:08,2,55.47,0.0,7.77,0.0,118.71,True,Delivered,0.0,Google Pay,Two-Day,DHL,Marketplace,,Kathyshire,AR,63917,USA
42204585,191421,7108712,2025-02-19 17:29:11,2025-02-21 17:29:11,3,24.54,0.0,5.15,0.0,78.77,True,Delivered,0.0,Google Pay,Expedited,DHL,Online Store,,Brandonmouth,WA,75048,USA
62115693,979234,5752978,2025-02-19 18:55:35,2025-02-22 18:55:35,2,405.61,0.0,75.04,0.0,886.26,True,Delivered,0.0,Gift Card,Expedited,USPS,Online Store,,Port Caitlynburgh,ND,85186,USA
71490146,191421,3644281,2025-02-19 19:36:04,2025-02-23 19:36:04,11,20.89,0.0,21.26,0.0,251.05,True,Delivered,0.0,Google Pay,Standard,UPS,Retail Store,,Danabury,TN,45157,USA
22859178,191421,4347043,2025-02-19 20:19:53,2025-02-22 20:19:53,2,21.47,2.15,2.86,8.67,52.32,False,Delivered,0.0,Credit Card,Expedited,FedEx,Retail Store,VIP20,Lake Lauraport,IA,50487,USA
53316736,191421,7111578,2025-02-20 04:07:07,2025-02-22 04:07:07,2,24.78,0.0,3.96,11.75,65.27,False,Delivered,0.0,Gift Card,Two-Day,USPS,Wholesale,,New Stuart,PA,77235,USA
41817401,191421,1088935,2025-02-20 05:39:11,2025-02-22 05:39:11,4,25.98,0.0,5.2,0.0,109.12,True,Delivered,0.0,Gift Card,Overnight,FedEx,Online Store,,East Alyssafort,MS,10339,USA
14663426,379501,6705609,2025-02-20 09:59:48,2025-02-25 09:59:48,3,224.93,0.0,47.24,0.0,722.03,True,Delivered,0.0,PayPal,Overnight,DHL,Retail Store,,Megantown,ND,20178,USA
19048865,191421,5844531,2025-02-20 11:35:16,2025-02-24 11:35:16,1,23.27,0.0,1.16,4.8,29.23,False,Shipped,0.0,PayPal,Standard,DHL,Marketplace,,Joshuahaven,AZ,78397,USA
33367200,191421,1944270,2025-02-20 16:53:07,2025-02-27 16:53:07,3,24.33,0.0,5.84,6.39,85.22,False,Processing,0.0,Gift Card,Standard,DHL,Online Store,,New Betty,SC,73505,USA
32935185,191421,3185249,2025-02-20 18:29:07,2025-02-22 18:29:07,4,25.86,15.52,4.4,0.0,92.32,True,Shipped,0.0,PayPal,Expedited,DHL,Retail Store,VIP20,Ramirezbury,VT,56052,USA
96455703,453597,1728101,2025-02-20 18:59:48,2025-02-21 18:59:48,4,54.13,43.3,8.66,0.0,181.88,True,Delivered,0.0,Google Pay,Expedited,DHL,Online Store,BULK5,Richardton,NC,29563,USA
92675364,688211,2713190,2025-02-21 00:25:50,2025-02-24 00:25:50,2,56.74,0.0,9.08,0.0,122.56,True,In Transit,0.0,Apple Pay,Overnight,USPS,Marketplace,,South Jose,DC,73008,USA
16031779,379501,6755143,2025-02-21 00:26:07,2025-02-22 00:26:07,6,218.56,0.0,91.8,0.0,1403.16,True,Delivered,0.0,Google Pay,Expedited,UPS,Retail Store,,South Paigeview,DC,81239,USA
10458266,688211,2731878,2025-02-21 01:29:01,2025-02-26 01:29:01,2,60.2,0.0,6.02,0.0,126.42,True,Delivered,0.0,Gift Card,Expedited,FedEx,Online Store,,Michaelland,NV,08988,USA
